1,,13,DENMARK,,,62 Pts
2,,2,NEW ZEALAND,,,33 Pts
3,,1,GERMANY,,,32 Pts
4,,4,NETHERLANDS,,,29 Pts
5,,8,BELGIUM,,,23 Pts
6,,5,FRANCE,,,14 Pts
7,,11,ITALY,,,11 Pts
8,,7,SWITZERLAND,,,9 Pts
9,,12,GREAT BRITAIN,,,9 Pts
10,,17,SPAIN,,,5 Pts
11,,18,IRELAND,,,3 Pts
12,,16,POLAND,,,2 Pts
13,,10,AUSTRIA,,,-15 Pts
14,,14,PORTUGAL,,,-17 Pts
15,,3,AUSTRALIA,,,-33 Pts
16,,6,UNITED STATES OF AMERICA,,,DNF
17,,9,"HONG KONG, CHINA",,,DNF
-,,15,BELARUS,,,DNS
